5393581117,咫尺天涯12369,#宜宾地震# 南京广电女主播邓煌是出了名的高消费有钱人，你是怎么想的？今年没有再打光秀了，不会是出手捐款救灾了吧？@百合4058  @A天桥风云   @黎官虎  @董郎行  @呆萌欣琰宝贝  @微博新鲜事  @杨幂  @柱哥7044  @凤阳戴民心    @dww叶子  @法制新闻人  @新闻速报 ,0,0,0,1567180620000
6521856401,阿缪上手,:耳机届也地震，楼士这是在搞什么？ ,0,0,0,1567180620000
6364086887,一阵狂笑,:【搜救犬：它们付出一生，只为我们的平安】请不要只在地震来临时才记起它们的好 ,0,0,0,1567180620000
2963434494,艾meitu,汶川地震夺走了她的右腿，却夺不走一个坚强的灵魂！[加油]  中国正能量的微博视频 ,0,0,0,1567180620000
2653557204,喵啊2,#宜宾地震# 南京广电女主播邓煌是出了名的高消费有钱人，你是怎么想的？今年没有再打光秀了，不会是出手捐款救灾了吧？@百合4058  @A天桥风云   @黎官虎  @董郎行  @呆萌欣琰宝贝  @微博新鲜事  @杨幂  @柱哥7044  @凤阳戴民心    @dww叶子  @法制新闻人  @新闻速报 ,0,0,0,1567180560000
7160158665,莫妮雅兴,有网友问 这是什么三观？？？ ,0,0,0,1567180560000
6449963287,璀璨明天168,#宜宾地震# 南京广电女主播邓煌是出了名的高消费有钱人，你是怎么想的？今年没有再打光秀了，不会是出手捐款救灾了吧？@百合4058  @A天桥风云   @黎官虎  @董郎行  @呆萌欣琰宝贝  @微博新鲜事  @杨幂  @柱哥7044  @凤阳戴民心    @dww叶子  @法制新闻人  @新闻速报 ,1,0,0,1567180500000
5209757026,咯叽咔蹦脆,哇这个主持人谁家派来的,0,0,1,1567180500000
1950969384,N家上市公司临时股东,【成都地铁1号线大量乘客蜂拥而出，官方回应：系有人晕倒】8月30日晚上10：30分许，微博网友@会飞的群众 发布微博称：成都地铁一号线天府五街站，不知道发生了啥。只看到很多人很恐慌的蜂拥而出，鞋都不要啦。刚刚，@成都地铁运营 回应：今日21点55分左右成都地铁1号线天府五街站出现乘客大量涌出列车现象。经核实，因列车上一位乘客突然晕倒，列车内乘客大声呼喊，导致其他乘客恐慌跑下列车。目前，晕倒乘客已恢复意识并离开车站，当前线网运营秩序平稳有序，请市民乘客放心乘坐，感谢您的信赖与支持。http://t.cn/Ai8F1ctO,1,0,0,1567180500000
,TeriusK,:#地震灾后，壹乐园儿童服务站# 希望在大大的世界里，付出一点点温暖。我在“关怀宜宾地震灾区儿童”项目捐款成功！@壹基金关怀宜宾地震灾区儿童 ,0,0,0,1567180440000
,王俊凯的wanmeihufa,:201为爱运动的时候，就不能不地震吗？？？？？？？？？？？？？？？ ,0,0,0,1567180440000
5398963324,ella69_2018,#宜宾地震# 南京广电女主播邓煌是出了名的高消费有钱人，你是怎么想的？今年没有再打光秀了，不会是出手捐款救灾了吧？@百合4058  @A天桥风云   @黎官虎  @董郎行  @呆萌欣琰宝贝  @微博新鲜事  @杨幂  @柱哥7044  @凤阳戴民心    @dww叶子  @法制新闻人  @新闻速报 ,0,0,0,1567180260000
5751014106,宝贝详情1,:#许魏洲范丞丞同框#阿姨也想跟小帅哥来一段忘年恋... 魔画精灵的微博视频 ,0,0,0,1567180260000
